symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,oi_rising,oi_spike,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,target_time,future_scan_time,future_price,future_return_pct,label
AINUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.08812,0.08812,0.000716,2334631.0,2056109.5217,-1.63,0.09281,0.08482,20990280.7842,36.36,45.17,46.45,50.63,68.22,63.79,2037047.6509,0.936,51.77,12.047514266436872,36.36,68.22,31.86,-23.049999999999997,-4.18,-14.270000000000003,0,0,1,0,-1.63,1.9199629886652803,2.8883132719623807,0.8402377700548191,-4.699999999999996,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-28 17:25:28.864080+00:00,,,,
AINUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.08903,0.08903,0.000945,2319311.0,2066274.1699,0.2299999999999999,0.09143,0.08482,20676356.9638,58.54,47.41,48.76,53.04,69.11,64.62,2109772.3624,-2.062,56.91333333333333,8.747460583887571,47.41,69.11,21.700000000000003,-21.700000000000003,-4.280000000000001,5.5,0,0,0,0,0.2299999999999999,1.0326827054017107,2.5725588762287046,-0.6562064840225257,2.239999999999995,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-28 21:50:08.986813+00:00,,,,
AINUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.08823,0.08823,0.001312,2358813.0,2081652.4725,-2.45,0.09143,0.08482,20789980.8346,73.0,61.56,50.56,50.6,67.86,63.87,2045095.7925,1.788,61.24166666666667,9.125933194291237,50.56,73.0,22.439999999999998,-6.299999999999997,-0.03999999999999915,22.4,0,1,1,0,-2.45,-0.898573514545653,2.3273535753402816,1.7031782283617902,14.150000000000006,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-29 01:08:01.591960+00:00,,,,
AINUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.08888,0.08888,0.000952,2263143.0,2010123.6126,2.27,0.09047,0.08536,21386525.9226,42.98,53.77,52.75,52.05,67.41,64.03,2140991.0006,-6.112,55.498333333333335,8.874877839534843,42.98,67.41,24.43,-13.639999999999993,0.7000000000000028,-9.07,0,0,0,1,2.27,0.7367108693188129,2.3498486436322565,-4.055853516154095,-7.789999999999999,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-29 08:53:25.898144+00:00,,,,
AINUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.09044,0.09044,0.000461,2946868.0,2665442.106,1.03,0.09121,0.08572,21485185.239,63.85,64.63,63.94,58.83,67.81,64.95,2646925.182,0.7,64.00166666666667,2.917892504302835,58.83,67.81,8.980000000000004,-3.180000000000007,5.109999999999999,5.020000000000003,0,0,1,0,1.03,1.7551755175517547,2.3659215594099914,30.21130348369503,10.859999999999992,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-29 14:11:14.790397+00:00,,,,
AINUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.09421,0.09421,-0.001157,3970005.0,3738156.708,4.81,0.09907,0.08572,22266404.5376,40.74,40.66,50.49,58.51,66.29,66.49,3800040.5432,-1.629,53.86333333333334,11.776039515332252,40.66,66.49,25.83,-25.63000000000001,-8.019999999999996,-17.769999999999996,0,0,0,0,4.81,4.168509509066776,1.6675124606505445,34.71947165600901,-23.97,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-29 19:05:39.799652+00:00,,,,
AINUSDT,2026-04-29 21:45:00.809610+00:00,0.09274,5.81,0.09907,0.08572,22378938.8944,63.54,46.03,45.63,55.39,64.42,66.0,3704298.0542,-0.00075,,,,,,1234788.0178166667,2138658.426663205,-0.00075,3704298.0542,3704298.0549500003,,,,1,1,0,0,46.03,6067.0735590701615,2476.318190436255,463.7005216466981,3704257.3942,-4.283147729830468,8.9,,,,,1897824.190657624,1897824.190657617,1.0000000000000038,2026-04-29 22:45:00.809610+00:00,,,,
AIOTUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.0856,0.0856,-0.000801,1507256.0,1298199.5928,22.02,0.09706,0.06077,5389450.8142,56.99,56.27,57.25,61.52,71.29,68.0,1514524.5621,-14.283,61.88666666666666,6.3710742160695855,56.27,71.29,15.020000000000003,-15.020000000000003,-4.270000000000003,-4.530000000000001,0,1,0,1,22.02,,,,,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-27 22:28:02.383816+00:00,,,,
AIOTUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.08582,0.08582,-0.000638,1495953.0,1288165.1283,20.07,0.09706,0.06077,5408768.6956,54.06,55.96,57.14,61.49,71.28,67.99,1514719.6772,-14.957,61.320000000000014,6.966046224365726,54.06,71.28,17.22,-15.32,-4.350000000000001,-7.43,0,1,0,1,20.07,0.25700934579440116,,-0.7499057890630434,-0.3100000000000023,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-27 22:36:39.315235+00:00,,,,
AIOTUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.08277,0.08277,0.000974,1398399.0,1148784.7785,12.4,0.09706,0.06077,5394119.7334,34.96,37.23,43.24,55.9,66.94,66.54,1148611.442,0.015,50.80166666666667,14.328023473831507,34.96,66.94,31.979999999999997,-29.71,-12.659999999999997,-20.939999999999998,0,0,1,0,12.4,-3.553950128175243,2.6947552868710534,-6.5211941819027786,-18.730000000000004,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-28 01:12:26.523922+00:00,,,,
AIOTUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.09318,0.09318,-0.001118,1837941.0,1725642.8049,7.12,0.14221,0.07484,5346307.2896,59.54,50.37,47.98,47.14,56.03,64.15,1175322.5312,46.823,54.201666666666654,6.842044772337192,47.14,64.15,17.010000000000005,-5.660000000000004,0.8399999999999963,12.399999999999999,0,0,1,1,7.12,12.577020659659311,8.431234680677658,31.43180165317625,13.14,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-29 08:53:25.898144+00:00,,,,
AIOTUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.09369,0.09369,0.000408,950746.0,886095.272,15.77,0.14221,0.07484,7977873.8964,30.61,32.25,39.02,45.83,55.07,63.4,1072790.716,-17.403,44.36333333333332,12.989355128976444,30.61,63.4,32.79,-22.82,-6.809999999999995,-15.219999999999999,0,0,0,1,15.77,0.547327752736626,7.000789157377799,-48.27113601579158,-18.119999999999997,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-29 14:11:14.790397+00:00,,,,
AIOTUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.11448,0.11448,0.000169,1205924.0,1384762.5292,-12.1,0.14221,0.07484,10223419.3322,59.82,53.73,53.95,54.01,61.34,74.86,1386064.7014,-0.094,59.61833333333334,8.167852634974915,53.73,74.86,21.130000000000003,-7.6100000000000065,-0.05999999999999517,5.810000000000002,0,1,0,0,-12.1,22.19020172910664,10.706974626657836,26.839765825993478,21.479999999999997,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-29 19:05:39.799652+00:00,,,,
AIOTUSDT,2026-04-29 21:45:00.809610+00:00,0.11902,-8.790000000000001,0.14157,0.07484,10418399.5508,,,,,,,1511637.314,0.000331,,,,,,755818.6571655,1068888.9951899662,0.000331,1511637.314,1511637.313669,,,,1,1,0,0,,-7778.197064989518,3178.064310384261,763.9350034330521,1511583.584,3.669999999999999,0.0,,,,,422574.6944685723,422574.69446857047,1.0000000000000044,2026-04-29 22:45:00.809610+00:00,,,,
AIXBTUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.02955,0.02955,-0.000215,4746286.0,1403951.3987999998,11.35,0.02991,0.02652,6289943.8694,64.08,63.48,64.54,67.4,62.51,60.15,1566873.0102,-10.398,63.69333333333333,2.3919336668617466,60.15,67.4,7.250000000000007,0.9699999999999989,-2.8599999999999994,-3.3200000000000074,0,0,0,1,11.35,,,,,0.644918127479531,0.30000000000000004,1.17,,,,724202.0134573353,724202.0134573298,1.0000000000000075,2026-04-29 14:11:14.790397+00:00,,,,
AIXBTUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.02762,0.02762,0.00026,4690099.0,1292122.2745,0.3899999999999999,0.02991,0.02741,6919994.6998,27.12,28.68,31.43,39.35,47.83,54.16,1381017.584,-6.437,38.09499999999999,11.02673614448083,27.12,54.16,27.039999999999996,-19.15,-7.920000000000002,-12.23,2,0,0,1,0.3899999999999999,-6.531302876480549,,-1.1838098251980567,-34.8,0.644918127479531,0.30000000000000004,1.17,,,,724202.0134573353,724202.0134573298,1.0000000000000075,2026-04-29 19:05:39.799652+00:00,,,,
AIXBTUSDT,2026-04-29 21:45:00.809610+00:00,0.02775,-0.25,0.02991,0.02661,7532676.9538,58.7,59.95,48.36,44.01,49.72,54.87,1247546.4825,9.7e-05,,,,,,415867.11753233336,720255.4583878157,9.7e-05,1247546.4825,1247546.482403,,,,1,1,0,0,59.95,-1005.1412020275163,706.1238314497117,60.608058674241214,1247517.8025,0.644918127479531,0.30000000000000004,1.17,,,,724202.0134573353,724202.0134573298,1.0000000000000075,2026-04-29 22:45:00.809610+00:00,,,,
ALGOUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.11531,0.11531,0.000199,66986061.0,7734880.46367,-3.09,0.12105,0.11462,6480023.62834,54.09,38.41,40.71,42.96,54.26,58.85,7873400.35413,-1.759,48.21333333333334,8.535091485547573,38.41,58.85,20.440000000000005,-15.850000000000001,-2.25,11.130000000000003,0,0,0,0,-3.09,,,,,0.5777318634191861,0.9400000000000001,1.19,,,,3975454.2144139083,3975454.214413893,1.0000000000000038,2026-04-27 22:28:02.383816+00:00,,,,
ALGOUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.11579,0.11579,0.000197,66951575.0,7781781.56225,-2.9000000000000004,0.12105,0.11462,6485516.68246,73.31,50.26,46.4,46.26,56.08,59.66,7920015.76093,-1.745,55.32833333333334,10.29860654004544,46.26,73.31,27.050000000000004,-5.82,0.14000000000000057,27.050000000000004,0,1,0,0,-2.9000000000000004,0.41626918740786945,,-0.05148235242552479,11.850000000000001,0.5777318634191861,0.9400000000000001,1.19,,,,3975454.2144139083,3975454.214413893,1.0000000000000038,2026-04-27 22:36:39.315235+00:00,,,,
ALGOUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.11651,0.11651,0.000131,65217398.0,7605000.780780001,-2.8400000000000003,0.12105,0.11462,6488506.8571,49.06,55.94,51.83,48.68,57.02,60.08,7638673.08438,-0.441,53.768333333333324,4.624787202311762,48.68,60.08,11.399999999999999,-1.0800000000000054,3.1499999999999986,0.38000000000000256,0,0,0,0,-2.8400000000000003,0.6218153553847472,0.14534308922335942,-2.590195973731757,5.68,0.5777318634191861,0.9400000000000001,1.19,,,,3975454.2144139083,3975454.214413893,1.0000000000000038,2026-04-28 01:12:26.523922+00:00,,,,
APEUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.1408,0.1408,-0.000126,448581044.0,6329478.530840001,-6.94,0.1531,0.1381,6304253.79548,56.25,45.3,47.69,42.78,49.44,62.51,6236297.628830001,1.494,50.66166666666667,7.386526698433213,42.78,62.51,19.729999999999997,-4.140000000000001,4.909999999999997,13.469999999999999,0,0,1,0,-6.94,,,,,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-27 22:28:02.383816+00:00,,,,
APEUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.1414,0.1414,-0.000115,449130884.0,6350710.699760001,-6.05,0.1531,0.1381,6259742.1311,66.03,49.51,49.41,43.53,49.69,62.71,6272770.8218,1.243,53.47999999999999,8.813487391492655,43.53,66.03,22.5,-0.17999999999999972,5.8799999999999955,22.5,0,0,1,0,-6.05,0.42613636363635354,,0.12257316874049184,4.210000000000001,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-27 22:36:39.315235+00:00,,,,
APEUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.1418,0.1418,-3.1e-05,467917632.0,6653788.72704,-2.13,0.1531,0.1381,6101598.4058,47.43,50.82,52.48,46.38,50.18,63.1,6618717.88416,0.53,51.73166666666666,6.0030406184421805,46.38,63.1,16.72,0.6400000000000006,6.099999999999994,1.0499999999999972,0,0,1,0,-2.13,0.28288543140029265,0.10129370559541326,4.182911634284325,1.3100000000000023,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-28 01:12:26.523922+00:00,,,,
APEUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.1803,0.1803,-0.00238,518019472.0,9319170.30128,26.19,0.1913,0.1381,12709247.84886,47.64,55.04,73.81,82.07,67.69,72.45,9403603.97361,-0.898,66.45,12.80387285160236,47.64,82.07,34.42999999999999,-12.649999999999999,-8.259999999999991,-34.42999999999999,0,3,0,0,26.19,27.150916784203094,15.471077952814019,10.707405870954645,4.219999999999999,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-28 10:12:32.046598+00:00,,,,
APEUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.1709,0.1709,-0.000922,448760063.0,7651359.074150002,21.19,0.1913,0.1395,19578889.89412,53.71,49.2,51.01,63.89,60.81,70.52,8181428.433750001,-6.479,58.19,8.292480931542741,49.2,70.52,21.319999999999993,-11.61,-12.880000000000003,-10.18,0,1,0,1,21.19,-5.2135330005546265,14.564796640412686,-13.370039688392254,-5.839999999999996,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-28 17:25:28.864080+00:00,,,,
APEUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.1622,0.1622,-0.000293,423667642.0,6871889.153240001,14.38,0.1913,0.14,20508589.21938,60.97,52.89,44.01,52.96,56.35,68.77,7072569.643440001,-2.837,55.99166666666667,8.373406515072983,44.01,68.77,24.759999999999998,-3.460000000000001,-8.950000000000003,8.009999999999998,0,0,0,0,14.38,-5.090696313633691,13.49897614947284,-5.5915004629099485,3.6899999999999977,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-28 21:50:08.986813+00:00,,,,
APEUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.1575,0.1575,-0.000135,417592639.0,6627195.180930002,11.2,0.1913,0.14,21092747.45438,68.06,52.14,41.28,48.45,54.44,68.03,6672003.475260001,-0.672,55.4,10.761213686197298,41.28,68.06,26.78,-2.299999999999997,-7.170000000000002,19.61,0,0,0,0,11.2,-2.8976572133168954,12.354081778073267,-1.4339077139150502,-0.75,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-29 01:08:01.591960+00:00,,,,
APEUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.1529,0.1529,-0.000302,419179706.0,6413449.5018,-18.31,0.1897,0.1522,15916103.42856,35.77,43.56,41.17,41.86,51.54,65.33,6463247.238,-0.77,46.538333333333334,10.52308589087187,35.77,65.33,29.559999999999995,-7.979999999999997,-0.6899999999999977,-6.089999999999996,0,0,0,0,-18.31,-2.9206349206349125,12.537549749407372,0.3800514788288689,-8.579999999999998,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-29 08:53:25.898144+00:00,,,,
APEUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.1467,0.1467,-0.000453,430012605.0,6312585.0414,-12.56,0.1824,0.1468,10360651.90406,32.66,31.72,30.33,32.4,48.18,62.27,6218118.654200001,1.519,39.593333333333334,12.927303921029578,30.33,62.27,31.940000000000005,-16.46,-2.0700000000000003,0.259999999999998,0,0,1,0,-12.56,-4.054937867887521,12.771316242236814,2.5843090314109807,-11.840000000000003,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-29 14:11:14.790397+00:00,,,,
APEUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.1479,0.1479,-0.000688,438617155.0,6443286.00695,-7.920000000000001,0.1637,0.1434,6766470.68472,43.27,55.64,50.22,38.63,48.28,62.17,6451000.871770001,-0.12,49.70166666666666,8.449391496827843,38.63,62.17,23.54,7.359999999999999,11.589999999999996,4.640000000000001,0,0,0,0,-7.920000000000001,0.8179959100204526,2.2212372902289537,2.0009994823291244,23.92,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-29 19:05:39.799652+00:00,,,,
APEUSDT,2026-04-29 21:45:00.809610+00:00,0.1502,-7.1,0.1629,0.1409,7393063.0173,47.16,63.89,61.11,48.85,50.46,63.76,6923130.23892,-0.000918,,,,,,2307731.3326673335,3997052.7015408617,-0.000918,6923130.23892,6923130.239838,,,,1,1,0,0,63.89,-4900.540906017579,1999.483433700798,-98.31446104352666,6923074.598920001,-8.016910659278325,2.211383627747,2.09,,,,4317741.9097814355,4317741.909781432,1.0000000000000009,2026-04-29 22:45:00.809610+00:00,,,,
ARCUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.074964,0.074964,-6e-05,1890860.0,1415157.4412,10.43,0.077351,0.064057,5117724.30714,41.1,43.18,49.9,61.31,57.57,58.64,1448736.0529200002,-2.318,51.949999999999996,8.518074899882015,41.1,61.31,20.21,-14.39,-11.410000000000004,-20.21,0,0,0,0,10.43,,,,,4.476048665301346,9.18,,,,,892259.9659473352,892259.9659473319,1.0000000000000038,2026-04-29 19:05:39.799652+00:00,,,,
ARCUSDT,2026-04-29 21:45:00.809610+00:00,0.074812,14.330000000000002,0.077351,0.065161,5206843.66816,40.4,44.36,48.9,60.09,57.38,58.8,1433141.31484,0.00102,,,,,,477733.3719533333,827407.5500395976,0.00102,1433141.31484,1433141.3138199998,,,,1,1,0,0,44.36,19015.842270956728,,175.36907376326116,1433098.13484,4.476048665301346,9.18,,,,,892259.9659473352,892259.9659473319,1.0000000000000038,2026-04-29 22:45:00.809610+00:00,,,,
ASTERUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.64532,0.64532,3.8e-05,50464261.0,32570643.33462,-2.21,0.66436,0.64107,6929670.14766,58.36,53.43,45.59,36.6,34.83,39.88,32564167.19034,0.02,44.781666666666666,9.484934194113666,34.83,58.36,23.53,18.6,8.990000000000002,21.759999999999998,0,0,1,0,-2.21,,,,,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-27 22:28:02.383816+00:00,,,,
ASTERUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.64568,0.64568,4.7e-05,50440964.0,32571243.68372,-2.03,0.66436,0.64107,6936778.44528,64.16,58.5,48.33,38.02,35.49,40.04,32588496.94359,-0.053,47.42333333333334,11.73858026622754,35.49,64.16,28.669999999999995,23.009999999999998,10.309999999999995,26.139999999999993,0,0,0,0,-2.03,0.055786276575964244,,-0.046165344618842585,5.07,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-27 22:36:39.315235+00:00,,,,
ASTERUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.64569,0.64569,-2e-06,50902073.0,32860342.24588,-2.26,0.66436,0.64107,6781731.68308,37.92,44.35,46.45,37.98,35.52,39.88,32627717.92768,0.713,40.35,4.20194240798229,35.52,46.45,10.93,8.829999999999998,8.470000000000006,-0.05999999999999517,0,0,1,0,-2.26,0.0015487548011394736,0.03835171944173162,0.9141558040008935,-14.149999999999999,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-28 01:12:26.523922+00:00,,,,
ASTERUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.63628,0.63628,9.5e-05,50292278.0,31994941.41804,-1.81,0.65452,0.6349,8898048.98176,45.07,46.46,38.14,25.74,29.59,37.04,32006864.7036,-0.037,37.00666666666667,8.217215262281176,25.74,46.46,20.720000000000002,16.87,12.400000000000002,19.330000000000002,2,0,0,0,-1.81,-1.4573556970063128,0.8583843875258087,-1.1979767503771388,2.1099999999999994,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-28 10:12:32.046598+00:00,,,,
ASTERUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.64184,0.64184,0.000205,50189841.0,32211839.9538,-0.72,0.64776,0.62604,15009356.08656,50.7,60.84,60.96,49.37,38.93,38.75,32607413.383800004,-1.213,49.925000000000004,9.87509746787342,38.75,60.96,22.21,21.910000000000004,11.590000000000003,1.3300000000000054,0,0,0,0,-0.72,0.8738291318287628,0.9697694062618173,-0.2036833567173102,14.380000000000003,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-28 17:25:28.864080+00:00,,,,
ASTERUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.65193,0.65193,0.000127,49968225.0,32574785.55975,1.1900000000000002,0.65538,0.62604,17731512.31246,48.38,58.21,69.36,64.95,48.63,42.92,32703707.93326,-0.394,55.40833333333333,10.43880724348652,42.92,69.36,26.439999999999998,9.579999999999998,4.409999999999997,-16.57,0,0,0,0,1.1900000000000002,1.572042876729407,1.1339240810675353,-0.4415554932720389,-2.6300000000000026,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-28 21:50:08.986813+00:00,,,,
ASTERUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.65591,0.65591,4.6e-05,49786783.0,32659133.91234,1.3299999999999998,0.65538,0.62604,19526841.18708,84.88,73.31,67.5,68.93,51.82,45.02,32787865.39548,-0.393,65.24333333333333,14.550071706581608,45.02,84.88,39.85999999999999,21.490000000000002,-1.4300000000000068,15.949999999999989,0,2,0,0,1.3299999999999998,0.6104949917935976,1.0273610106527893,-0.3631147594296169,15.100000000000001,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-29 01:08:01.591960+00:00,,,,
ASTERUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.65634,0.65634,7.5e-05,49500061.0,32485900.03308,3.39,0.66643,0.62604,22539625.53094,20.21,37.34,46.92,62.17,52.07,45.26,32505478.83432,-0.06,43.995,14.252770607850252,20.21,62.17,41.96,-14.729999999999997,-15.25,-41.96,1,0,0,0,3.39,0.06555777469470225,1.0269496614234954,-0.5758998326925391,-35.97,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-29 08:53:25.898144+00:00,,,,
ASTERUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.67405,0.67405,2.6e-05,48200216.0,32552497.87776,6.11,0.68085,0.6334,23329889.74982,52.13,58.56,63.89,77.18,64.58,52.53,32490780.77952,0.19,61.47833333333333,9.359054261337878,52.13,77.18,25.050000000000004,-6.019999999999996,-13.290000000000006,-25.050000000000004,0,1,1,0,6.11,2.6982966145595366,1.4031504210548902,-2.625946258934908,21.22,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-29 14:11:14.790397+00:00,,,,
ASTERUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.65662,0.65662,0.000149,50828124.0,33369679.96848,2.09,0.68085,0.64313,25129745.64408,48.0,41.93,37.56,46.77,50.41,45.28,33250976.55684,0.357,44.991666666666674,4.609934562080752,37.56,50.41,12.849999999999994,-8.479999999999997,-9.21,1.2299999999999969,0,0,1,0,2.09,-2.5858615829686293,1.779655526669184,5.4520668538082795,-16.630000000000003,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-29 19:05:39.799652+00:00,,,,
ASTERUSDT,2026-04-29 21:45:00.809610+00:00,0.65568,0.8,0.68085,0.64717,25004731.25302,73.5,56.55,47.53,47.67,50.13,44.42,34087271.53152,0.000142,,,,,,11362438.650554001,19680282.571685,0.000142,34087271.53152,34087271.531378,,,,1,1,0,0,56.55,21.836069568395743,8.9000055709769,-50.805323342211096,34087229.60152,1.0617314274812932,0.99,1.8,,,,16626217.890564715,16626217.890564512,1.0000000000000122,2026-04-29 22:45:00.809610+00:00,,,,
AUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.08741,0.08741,-0.000678,23041400.0,2014509.602,-4.390000000000001,0.0924,0.08328,5108266.92454,52.32,46.01,48.25,42.27,46.85,56.3,2025541.16968,-0.545,48.666666666666664,4.961123528664314,42.27,56.3,14.029999999999994,-0.8400000000000034,5.979999999999997,10.049999999999997,0,0,0,0,-4.390000000000001,,,,,-1.068298782159435,2.05,1.14,,,,1109369.25878248,1109369.258782476,1.0000000000000036,2026-04-27 22:28:02.383816+00:00,,,,
AUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.08761,0.08761,-0.000648,23057258.0,2022121.5266,-4.16,0.0924,0.08328,5104467.25974,58.04,51.54,51.0,43.52,47.56,56.65,2027649.3453,-0.273,51.385,5.452895561075783,43.52,58.04,14.519999999999996,3.979999999999997,7.479999999999997,14.519999999999996,0,0,0,0,-4.16,0.22880677268046767,,0.06882394298957095,5.530000000000001,-1.068298782159435,2.05,1.14,,,,1109369.25878248,1109369.258782476,1.0000000000000036,2026-04-27 22:36:39.315235+00:00,,,,
AUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.09458,0.09458,-4.7e-05,24329654.0,2300368.7857,3.42,0.09827,0.08972,5244647.32334,35.58,34.29,44.58,60.13,64.41,65.54,2343465.0539,-1.839,50.755,14.369783227314183,34.29,65.54,31.250000000000007,-30.119999999999997,-15.550000000000004,-24.550000000000004,0,0,0,0,3.42,7.955712818171445,5.463747662358,5.518418538752523,-17.25,-1.068298782159435,2.05,1.14,,,,1109369.25878248,1109369.258782476,1.0000000000000036,2026-04-29 08:53:25.898144+00:00,,,,
AUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.09426,0.09426,3.7e-05,24853909.0,2344469.23597,4.02,0.09827,0.08972,5309407.63972,50.23,53.52,50.65,56.64,62.95,65.42,2355111.26358,-0.452,56.568333333333335,6.380850779219546,50.23,65.42,15.190000000000005,-9.43,-5.990000000000002,-6.410000000000004,0,0,0,0,4.02,-0.3383379149926036,4.633537304207588,2.1547984200679604,19.230000000000004,-1.068298782159435,2.05,1.14,,,,1109369.25878248,1109369.258782476,1.0000000000000036,2026-04-29 14:11:14.790397+00:00,,,,
